category	mir	disease	pmid	root_name	doid	icd10cm	mesh	omim	hpo	description
epigenetics	hsa-mir-181a-2	Carcinoma, Hepatocellular	21464043	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	HBx promotes stemness by activating {beta}-catenin and epigenetic up-regulation of miR-181, both of which target EpCAM.
epigenetics	hsa-mir-181b-1	Carcinoma, Hepatocellular	21464043	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	HBx promotes stemness by activating {beta}-catenin and epigenetic up-regulation of miR-181, both of which target EpCAM.
epigenetics	hsa-mir-181b-2	Carcinoma, Hepatocellular	21464043	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	HBx promotes stemness by activating {beta}-catenin and epigenetic up-regulation of miR-181, both of which target EpCAM.
epigenetics	hsa-mir-181c	Carcinoma, Hepatocellular	21464043	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	HBx promotes stemness by activating {beta}-catenin and epigenetic up-regulation of miR-181, both of which target EpCAM.
epigenetics	hsa-mir-181d	Carcinoma, Hepatocellular	21464043	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	HBx promotes stemness by activating {beta}-catenin and epigenetic up-regulation of miR-181, both of which target EpCAM.
epigenetics	hsa-mir-183	Carcinoma, Hepatocellular	28321157	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	hsa-mir-183 is frequently methylated and related to poor survival in human hepatocellular carcinoma.
epigenetics	hsa-mir-191	Carcinoma, Hepatocellular	21969817	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	Hypomethylation of the hsa-miR-191 Locus Causes High Expression of hsa-miR-191 and Promotes the Epithelial-to-Mesenchymal Transition in Hepatocellular Carcinoma.
epigenetics	hsa-mir-193a	Carcinoma, Hepatocellular	22117060	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	DNA methylation regulated miR-193a-3p dictates resistance of hepatocellular carcinoma to 5-fluorouracil via SRSF2.
epigenetics	hsa-mir-195	Carcinoma, Hepatocellular	17188425	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	miRNA-195 expression is decreased in HCC compared to nontumor liver [59], and is also deleted in lung cancer [65], suggesting it is tumor related. miRNA-195 alters the expression of methyl-CpG binding protein 2 (which alters DNA methylation), the SKI oncogene, and a Bcl-2 like protein [59], suggesting miRNA-195 may act as a tumor suppressor in HCC.
epigenetics	hsa-mir-195	Carcinoma, Hepatocellular	25424171	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	DNA methylation plays an important and complex role in the regulation of miRNA expression in HCC, which may provide insights into the pathogenesis of HCC and thus may be used for diagnosis and intervention.
epigenetics	hsa-mir-196a-2	Carcinoma, Hepatocellular	21692953	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	The CC genotype of the miR-196a-2 rs11614913 polymorphism is associated with increased risk of HCC development in this Turkish population.
epigenetics	hsa-mir-200a	Carcinoma, Hepatocellular	21837748	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	The histone deacetylase 4/Sp1/miR-200a regulatory network contributes to aberrant histone acetylation in hepatocellular carcinoma.
epigenetics	hsa-mir-200a	Carcinoma, Hepatocellular	23222811	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	Epigenetic activation of the MiR-200 family contributes to H19-mediated metastasis suppression in hepatocellular carcinoma
epigenetics	hsa-mir-200b	Carcinoma, Hepatocellular	22370893	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	Enhancer of zeste homolog 2 (EZH2) epigenetically silences multiple tumor suppressor miRNAs (miR-139-5p, miR-125b, miR-101, let-7c, and miR-200b) to promote liver cancer metastasis.
epigenetics	hsa-mir-200b	Carcinoma, Hepatocellular	23222811	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	Epigenetic activation of the MiR-200 family contributes to H19-mediated metastasis suppression in hepatocellular carcinoma
epigenetics	hsa-mir-200c	Carcinoma, Hepatocellular	23222811	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	Epigenetic activation of the MiR-200 family contributes to H19-mediated metastasis suppression in hepatocellular carcinoma
epigenetics	hsa-mir-203	Carcinoma, Hepatocellular	19843643	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	miR-203:miR-124 and miR-203 are epigenetically silenced tumor-suppressive microRNAs in hepatocellular carcinoma.
epigenetics	hsa-mir-223	Carcinoma, Hepatocellular	24333181	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	Downregulation of miR-223 in HCC is associated with the epigenetic regulation by highly expressed sulfatide and involved in tumor metastasis.
epigenetics	hsa-mir-224	Carcinoma, Hepatocellular	22459148	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	MicroRNA-224 is up-regulated in hepatocellular carcinoma through epigenetic mechanisms.
epigenetics	hsa-mir-23a	Carcinoma, Hepatocellular	25424171	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	DNA methylation plays an important and complex role in the regulation of miRNA expression in HCC, which may provide insights into the pathogenesis of HCC and thus may be used for diagnosis and intervention.
epigenetics	hsa-mir-25	Carcinoma, Hepatocellular	25424171	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	DNA methylation plays an important and complex role in the regulation of miRNA expression in HCC, which may provide insights into the pathogenesis of HCC and thus may be used for diagnosis and intervention.
epigenetics	hsa-mir-27a	Carcinoma, Hepatocellular	25424171	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	DNA methylation plays an important and complex role in the regulation of miRNA expression in HCC, which may provide insights into the pathogenesis of HCC and thus may be used for diagnosis and intervention.
epigenetics	hsa-mir-29a	Carcinoma, Hepatocellular	23789939	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	miR-29a could regulate TGF-β-induced EMT by affecting DNA methylation via the suppression of DNMT.
epigenetics	hsa-mir-302	Carcinoma, Hepatocellular	24740829	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	miR-302-mediated iPSC technology reprogrammed HCC cells and improved drug sensitivity through AOF2 down-regulation, which caused H3K4 methylation and c-Myc repression.
epigenetics	hsa-mir-335	Carcinoma, Hepatocellular	23229728	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	Epigenetic silencing of miR-335 and its host gene MEST in hepatocellular carcinoma
epigenetics	hsa-mir-34b	Carcinoma, Hepatocellular	24704024	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	Methylation-associated silencing of microRNA-34b in hepatocellular carcinoma cancer.
epigenetics	hsa-mir-375	Carcinoma, Hepatocellular	25424171	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	DNA methylation plays an important and complex role in the regulation of miRNA expression in HCC, which may provide insights into the pathogenesis of HCC and thus may be used for diagnosis and intervention.
epigenetics	hsa-mir-378	Carcinoma, Hepatocellular	25424171	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	DNA methylation plays an important and complex role in the regulation of miRNA expression in HCC, which may provide insights into the pathogenesis of HCC and thus may be used for diagnosis and intervention.
epigenetics	hsa-mir-429	Carcinoma, Hepatocellular	24572141	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	Epigenetic modification of miR-429 can manipulate liver T-ICs by targeting the RBBP4/E2F1/OCT4 axis. This miRNA might be targeted to inactivate T-ICs, thus providing a novel strategy for HCC prevention and treatment.
epigenetics	hsa-mir-497	Carcinoma, Hepatocellular	25424171	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	DNA methylation plays an important and complex role in the regulation of miRNA expression in HCC, which may provide insights into the pathogenesis of HCC and thus may be used for diagnosis and intervention.
epigenetics	hsa-mir-519d	Carcinoma, Hepatocellular	22262409	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	In hepatocellular carcinoma miR-519d is upregulated by p53 and DNA hypomethylation and targets CDKN1A/p21, PTEN, AKT3 and TIMP2.
epigenetics	hsa-mir-615	Carcinoma, Hepatocellular	27487123	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	In conclusion, our findings characterize miR-615-5p as an important epigenetically silenced miRNA involved in the Rab-Ras pathway in hepatocellular carcinoma and expand our understanding of the molecular mechanism  underlying hepatocarcinogenesis and metastasis.
epigenetics	hsa-mir-93	Carcinoma, Hepatocellular	25424171	disease of cellular proliferation	DOID:684	C22.0	D006528	114550	HP:0001402	DNA methylation plays an important and complex role in the regulation of miRNA expression in HCC, which may provide insights into the pathogenesis of HCC and thus may be used for diagnosis and intervention.
epigenetics	hsa-mir-137	Carcinoma, Lung, Non-Small-Cell	28223039			C34.90	D002289		HP:0030358	Oncogene LSD1 is epigenetically suppressed by miR-137 overexpression in human non-small cell lung cancer.
epigenetics	hsa-mir-124-2	Carcinoma, Lung, Non-Small-Cell	21917081			C34.90	D002289		HP:0030358	The methylation of mir-9-3, -124-2, and -124-3 was individually associated with an advanced T factor independently of age, sex, and smoking habit.
epigenetics	hsa-mir-124-3	Carcinoma, Lung, Non-Small-Cell	21917081			C34.90	D002289		HP:0030358	The methylation of mir-9-3, -124-2, and -124-3 was individually associated with an advanced T factor independently of age, sex, and smoking habit.
epigenetics	hsa-mir-126	Carcinoma, Lung, Non-Small-Cell	21702040			C34.90	D002289		HP:0030358	mir-34b and mir-126 were silenced by DNA methylation.
epigenetics	hsa-mir-139	Carcinoma, Lung, Non-Small-Cell	26256448			C34.90	D002289		HP:0030358	Histone methylation-mediated silencing of miR-139 enhances invasion of non-small-cell lung cancer.
epigenetics	hsa-mir-15a	Carcinoma, Lung, Non-Small-Cell	23867991			C34.90	D002289		HP:0030358	Histone deacetylases inhibitor trichostatin A increases the expression of Dleu2/miR-15a/16-1 via HDAC3 in non-small cell lung cancer.
epigenetics	hsa-mir-16-1	Carcinoma, Lung, Non-Small-Cell	23867991			C34.90	D002289		HP:0030358	Histone deacetylases inhibitor trichostatin A increases the expression of Dleu2/miR-15a/16-1 via HDAC3 in non-small cell lung cancer.
epigenetics	hsa-mir-193a	Carcinoma, Lung, Non-Small-Cell	22282464			C34.90	D002289		HP:0030358	Genome-Wide miRNA Expression Profiling Identifies miR-9-3 and miR-193a as Targets for DNA Methylation in Non-Small Cell Lung Cancers.
epigenetics	hsa-mir-199a-1	Carcinoma, Lung, Non-Small-Cell	21317930			C34.90	D002289		HP:0030358	Axl receptor expression can be regulated by miR-34a and miR-199a/b, which are suppressed by promoter methylation in solid cancer cells
epigenetics	hsa-mir-199a-2	Carcinoma, Lung, Non-Small-Cell	21317930			C34.90	D002289		HP:0030358	Axl receptor expression can be regulated by miR-34a and miR-199a/b, which are suppressed by promoter methylation in solid cancer cells
epigenetics	hsa-mir-199b	Carcinoma, Lung, Non-Small-Cell	21317930			C34.90	D002289		HP:0030358	Axl receptor expression can be regulated by miR-34a and miR-199a/b, which are suppressed by promoter methylation in solid cancer cells
epigenetics	hsa-mir-212	Carcinoma, Lung, Non-Small-Cell	22110741			C34.90	D002289		HP:0030358	We identified histone modifications rather than DNA hypermethylation as epigenetic events that regulate miR-212 levels in NSCLC. Moreover, we found that miR-212 silencing in vivo is closely associated with the severity of the disease.
epigenetics	hsa-mir-29	Carcinoma, Lung, Non-Small-Cell	23939044			C34.90	D002289		HP:0030358	Suppression of Wnt signaling by the miR-29 family is mediated by demethylation of WIF-1 in non-small-cell lung cancer.
epigenetics	hsa-mir-34a	Carcinoma, Lung, Non-Small-Cell	21317930			C34.90	D002289		HP:0030358	Axl receptor expression can be regulated by miR-34a and miR-199a/b, which are suppressed by promoter methylation in solid cancer cells
epigenetics	hsa-mir-34b	Carcinoma, Lung, Non-Small-Cell	21383543			C34.90	D002289		HP:0030358	DNA hypermethylation of microRNA-34b/c has prognostic value for stage Ⅰ non-small cell lung cancer.
epigenetics	hsa-mir-34b	Carcinoma, Lung, Non-Small-Cell	21702040			C34.90	D002289		HP:0030358	mir-34b and mir-126 were silenced by DNA methylation.
epigenetics	hsa-mir-34c	Carcinoma, Lung, Non-Small-Cell	21383543			C34.90	D002289		HP:0030358	DNA hypermethylation of microRNA-34b/c has prognostic value for stage Ⅰ non-small cell lung cancer.
epigenetics	hsa-mir-9-3	Carcinoma, Lung, Non-Small-Cell	21917081			C34.90	D002289		HP:0030358	The methylation of mir-9-3, -124-2, and -124-3 was individually associated with an advanced T factor independently of age, sex, and smoking habit.
epigenetics	hsa-mir-9-3	Carcinoma, Lung, Non-Small-Cell	22282464			C34.90	D002289		HP:0030358	Genome-Wide miRNA Expression Profiling Identifies miR-9-3 and miR-193a as Targets for DNA Methylation in Non-Small Cell Lung Cancers.
epigenetics	hsa-mir-34b	Carcinoma, Lung, Small-Cell	22047961			C34.90	D055752	182280	HP:0030357	Frequent methylation and oncogenic role of microRNA-34b/c in small-cell lung cancer.
epigenetics	hsa-mir-34c	Carcinoma, Lung, Small-Cell	22047961			C34.90	D055752	182280	HP:0030357	Frequent methylation and oncogenic role of microRNA-34b/c in small-cell lung cancer.
epigenetics	hsa-mir-148a	Carcinoma, Nasopharyngeal	25277193	disease of cellular proliferation	DOID:9261	C11	C538339	607107	HP:0100630	Silencing of miRNA-148a by hypermethylation activates the integrin-mediated signaling pathway in nasopharyngeal carcinoma.
epigenetics	hsa-mir-24	Carcinoma, Nasopharyngeal	25319395	disease of cellular proliferation	DOID:9261	C11	C538339	607107	HP:0100630	Involvement of microRNA-24 and DNA methylation in resistance of nasopharyngeal carcinoma to ionizing radiation.
epigenetics	hsa-mir-127	Carcinoma, Oral	22132151	gastrointestinal system disease	DOID:0050610					MiR-375 is repressed and miR-127 activated in OSCC, and we confirm previous reports of miR-137 hypermethylation in oral cancer. The miR-200 s/miR-205 were epigenetically activated in tumors vs normal tissues, but repressed in the absence of DNA hypermethylation specifically in CD44(high) oral CSCs. Aberrant miR-375 and miR-200a expression and miR-200c-141 methylation could be detected in and distinguish OSCC patient oral rinse and saliva from healthy volunteers.
epigenetics	hsa-mir-137	Carcinoma, Oral	22132151	gastrointestinal system disease	DOID:0050610					MiR-375 is repressed and miR-127 activated in OSCC, and we confirm previous reports of miR-137 hypermethylation in oral cancer. The miR-200 s/miR-205 were epigenetically activated in tumors vs normal tissues, but repressed in the absence of DNA hypermethylation specifically in CD44(high) oral CSCs. Aberrant miR-375 and miR-200a expression and miR-200c-141 methylation could be detected in and distinguish OSCC patient oral rinse and saliva from healthy volunteers.
epigenetics	hsa-mir-141	Carcinoma, Oral	22132151	gastrointestinal system disease	DOID:0050610					MiR-375 is repressed and miR-127 activated in OSCC, and we confirm previous reports of miR-137 hypermethylation in oral cancer. The miR-200 s/miR-205 were epigenetically activated in tumors vs normal tissues, but repressed in the absence of DNA hypermethylation specifically in CD44(high) oral CSCs. Aberrant miR-375 and miR-200a expression and miR-200c-141 methylation could be detected in and distinguish OSCC patient oral rinse and saliva from healthy volunteers.
epigenetics	hsa-mir-200a	Carcinoma, Oral	22132151	gastrointestinal system disease	DOID:0050610					MiR-375 is repressed and miR-127 activated in OSCC, and we confirm previous reports of miR-137 hypermethylation in oral cancer. The miR-200 s/miR-205 were epigenetically activated in tumors vs normal tissues, but repressed in the absence of DNA hypermethylation specifically in CD44(high) oral CSCs. Aberrant miR-375 and miR-200a expression and miR-200c-141 methylation could be detected in and distinguish OSCC patient oral rinse and saliva from healthy volunteers.
epigenetics	hsa-mir-200c	Carcinoma, Oral	22132151	gastrointestinal system disease	DOID:0050610					MiR-375 is repressed and miR-127 activated in OSCC, and we confirm previous reports of miR-137 hypermethylation in oral cancer. The miR-200 s/miR-205 were epigenetically activated in tumors vs normal tissues, but repressed in the absence of DNA hypermethylation specifically in CD44(high) oral CSCs. Aberrant miR-375 and miR-200a expression and miR-200c-141 methylation could be detected in and distinguish OSCC patient oral rinse and saliva from healthy volunteers.
epigenetics	hsa-mir-375	Carcinoma, Oral	22132151	gastrointestinal system disease	DOID:0050610					MiR-375 is repressed and miR-127 activated in OSCC, and we confirm previous reports of miR-137 hypermethylation in oral cancer. The miR-200 s/miR-205 were epigenetically activated in tumors vs normal tissues, but repressed in the absence of DNA hypermethylation specifically in CD44(high) oral CSCs. Aberrant miR-375 and miR-200a expression and miR-200c-141 methylation could be detected in and distinguish OSCC patient oral rinse and saliva from healthy volunteers.
epigenetics	hsa-mir-375	Carcinoma, Ovarian	29631007	endocrine system disease	DOID:4001	C56.9	C538090	167000	HP:0025318	Novel miRNA genes deregulated by aberrant methylation in ovarian carcinoma are involved in metastasis
epigenetics	hsa-mir-124-1	Carcinoma, Renal Cell	23321515	disease of cellular proliferation	DOID:4450		D002292	144700	HP:0005584	Hsa-mir-124-3 CpG island methylation is associated with advanced tumours and disease recurrence of patients with clear cell renal cell carcinoma
epigenetics	hsa-mir-124-2	Carcinoma, Renal Cell	23321515	disease of cellular proliferation	DOID:4450		D002292	144700	HP:0005584	Hsa-mir-124-3 CpG island methylation is associated with advanced tumours and disease recurrence of patients with clear cell renal cell carcinoma
epigenetics	hsa-mir-124-3	Carcinoma, Renal Cell	23321515	disease of cellular proliferation	DOID:4450		D002292	144700	HP:0005584	Hsa-mir-124-3 CpG island methylation is associated with advanced tumours and disease recurrence of patients with clear cell renal cell carcinoma
epigenetics	hsa-mir-124a-2	Carcinoma, Renal Cell	23755536	disease of cellular proliferation	DOID:4450		D002292	144700	HP:0005584	The frequency of methylation of six genes (miR-124a-2, -124a-3, -9-1, -9-3, -34b/c and -129-2) was significantly higher in tumor samples than in samples of histologically normal tissue
epigenetics	hsa-mir-124a-3	Carcinoma, Renal Cell	23755536	disease of cellular proliferation	DOID:4450		D002292	144700	HP:0005584	The frequency of methylation of six genes (miR-124a-2, -124a-3, -9-1, -9-3, -34b/c and -129-2) was significantly higher in tumor samples than in samples of histologically normal tissue
epigenetics	hsa-mir-129-2	Carcinoma, Renal Cell	23755536	disease of cellular proliferation	DOID:4450		D002292	144700	HP:0005584	The frequency of methylation of six genes (miR-124a-2, -124a-3, -9-1, -9-3, -34b/c and -129-2) was significantly higher in tumor samples than in samples of histologically normal tissue
epigenetics	hsa-mir-34a	Carcinoma, Renal Cell	21225432	disease of cellular proliferation	DOID:4450		D002292	144700	HP:0005584	Frequent concomitant inactivation of miR-34a and miR-34b/c by CpG methylation in colorectal, pancreatic, mammary, ovarian, urothelial, and renal cell carcinomas and soft tissue sarcomas.
epigenetics	hsa-mir-34b	Carcinoma, Renal Cell	21225432	disease of cellular proliferation	DOID:4450		D002292	144700	HP:0005584	Frequent concomitant inactivation of miR-34a and miR-34b/c by CpG methylation in colorectal, pancreatic, mammary, ovarian, urothelial, and renal cell carcinomas and soft tissue sarcomas.
epigenetics	hsa-mir-34b	Carcinoma, Renal Cell	23755536	disease of cellular proliferation	DOID:4450		D002292	144700	HP:0005584	The frequency of methylation of six genes (miR-124a-2, -124a-3, -9-1, -9-3, -34b/c and -129-2) was significantly higher in tumor samples than in samples of histologically normal tissue
epigenetics	hsa-mir-34c	Carcinoma, Renal Cell	21225432	disease of cellular proliferation	DOID:4450		D002292	144700	HP:0005584	Frequent concomitant inactivation of miR-34a and miR-34b/c by CpG methylation in colorectal, pancreatic, mammary, ovarian, urothelial, and renal cell carcinomas and soft tissue sarcomas.
epigenetics	hsa-mir-34c	Carcinoma, Renal Cell	23755536	disease of cellular proliferation	DOID:4450		D002292	144700	HP:0005584	The frequency of methylation of six genes (miR-124a-2, -124a-3, -9-1, -9-3, -34b/c and -129-2) was significantly higher in tumor samples than in samples of histologically normal tissue
epigenetics	hsa-mir-9-1	Carcinoma, Renal Cell	23755536	disease of cellular proliferation	DOID:4450		D002292	144700	HP:0005584	The frequency of methylation of six genes (miR-124a-2, -124a-3, -9-1, -9-3, -34b/c and -129-2) was significantly higher in tumor samples than in samples of histologically normal tissue
epigenetics	hsa-mir-9-3	Carcinoma, Renal Cell	23755536	disease of cellular proliferation	DOID:4450		D002292	144700	HP:0005584	The frequency of methylation of six genes (miR-124a-2, -124a-3, -9-1, -9-3, -34b/c and -129-2) was significantly higher in tumor samples than in samples of histologically normal tissue
epigenetics	hsa-mir-129	Carcinoma, Urothelial	28081549	disease of cellular proliferation	DOID:4006				HP:0030409	MicroRNA promoter methylation: a new tool for accurate detection of urothelial carcinoma.
epigenetics	hsa-mir-663a	Carcinoma, Urothelial	28081549	disease of cellular proliferation	DOID:4006				HP:0030409	MicroRNA promoter methylation: a new tool for accurate detection of urothelial carcinoma.
epigenetics	hsa-mir-1	Cardiomegaly	18539123			I51.7	D006332		HP:0001640	Microinjecting fragments of either the coding region or the related microRNA miR-1 led to high levels of expression of homologous RNA, resulting in an epigenetic defect, cardiac hypertrophy, whose efficient hereditary transmission correlated with the presence of miR-1 in the sperm nucleus.
epigenetics	hsa-mir-133a	Cardiomegaly	26830171			I51.7	D006332		HP:0001640	Phe exposure led to methylation of CpG sites within the miR-133a locus and reduced miR-133a expression in H9C2 cells
epigenetics	hsa-let-7c	Cardiomyopathy	24365598	cardiovascular system disease	DOID:0050700	I42	D009202			Cardiomyogenesis is controlled by the miR-99a/let-7c cluster and epigenetic modifications.
epigenetics	hsa-mir-99a	Cardiomyopathy	24365598	cardiovascular system disease	DOID:0050700	I42	D009202			Cardiomyogenesis is controlled by the miR-99a/let-7c cluster and epigenetic modifications.
epigenetics	hsa-mir-210	Cardiovascular Diseases [unspecific]	26254226				D002318			Oxidized low-density lipoprotein is a common risk factor for cardiovascular diseases and gastroenterological cancers via epigenomical regulation of microRNA-210.
epigenetics	hsa-mir-29b	Cardiovascular Diseases [unspecific]	22226905				D002318			This article is part of a Special Issue entitled OxLDL causes both epigenetic modification and signaling regulation on the microRNA-29b gene: Novel mechanisms for cardiovascular diseases.
epigenetics	hsa-mir-124	Cervical Neoplasms	27765948	disease of cellular proliferation	DOID:4362	C53.9	D002583	603956	HP:0030159	Suppression of iASPP-dependent aggressiveness in cervical cancer through reversal of methylation silencing of microRNA-124.
epigenetics	hsa-mir-200b	Cervical Neoplasms	27272214	disease of cellular proliferation	DOID:4362	C53.9	D002583	603956	HP:0030159	Long noncoding RNA PVT1 promotes cervical cancer progression through epigenetically silencing miR-200b
epigenetics	hsa-mir-200b	Cervical Neoplasms	29077234	disease of cellular proliferation	DOID:4362	C53.9	D002583	603956	HP:0030159	DNA methylation regulated microRNAs in human cervical cancer.
epigenetics	hsa-mir-124-1	Cholangiocarcinoma	22819820	disease of cellular proliferation	DOID:4947	C22.1	D018281	615619	HP:0030153	Epigenetic regulation of miR-124 by Hepatitis C Virus core protein promotes migration and invasion of intrahepatic cholangiocarcinoma cells by targeting SMYD3.
epigenetics	hsa-mir-124-2	Cholangiocarcinoma	22819820	disease of cellular proliferation	DOID:4947	C22.1	D018281	615619	HP:0030153	Epigenetic regulation of miR-124 by Hepatitis C Virus core protein promotes migration and invasion of intrahepatic cholangiocarcinoma cells by targeting SMYD3.
epigenetics	hsa-mir-34a	Cholangiocarcinoma	28923203	disease of cellular proliferation	DOID:4947	C22.1	D018281	615619	HP:0030153	Epigenetic Silencing of miRNA-34a in Human Cholangiocarcinoma via EZH2 and DNA Methylation: Impact on Regulation of Notch Pathway.
epigenetics	hsa-mir-370	Cholangiocarcinoma	28545228	disease of cellular proliferation	DOID:4947	C22.1	D018281	615619	HP:0030153	Aberrant DNA Methylation as a Biomarker and a Therapeutic Target of Cholangiocarcinoma.
epigenetics	hsa-mir-373	Cholangiocarcinoma	21165562	disease of cellular proliferation	DOID:4947	C22.1	D018281	615619	HP:0030153	Methyl-CpG binding protein MBD2 is implicated in methylation-mediated suppression of miR-373 in hilar Cholangiocarcinoma.
epigenetics	hsa-mir-429	Cholangiocarcinoma	27593557	disease of cellular proliferation	DOID:4947	C22.1	D018281	615619	HP:0030153	Cadherin-6 is a putative tumor suppressor and target of epigenetically dysregulated miR-429 in cholangiocarcinoma.
epigenetics	hsa-mir-125b	Chondrosarcoma	27576314	disease of cellular proliferation	DOID:3371	M91-M94	D002813	215300	HP:0006765	Induction of the mesenchymal to epithelial transition by demethylation-activated microRNA-125b is involved in the anti-migration/invasion effects of arsenic trioxide on human chondrosarcoma.
epigenetics	hsa-mir-145	Chondrosarcoma	25145279	disease of cellular proliferation	DOID:3371	M91-M94	D002813	215300	HP:0006765	The epigenetic regulation of SOX9 by miR-145 in human chondrosarcoma.
epigenetics	hsa-mir-302c	Chondrosarcoma	26094604	disease of cellular proliferation	DOID:3371	M91-M94	D002813	215300	HP:0006765	Epigenetic regulation of embryonic stem cell marker miR302C in human chondrosarcoma as determinant of antiproliferative activity of proline-rich polypeptide 1.
epigenetics	hsa-mir-219	Chronic Inflammatory Pain	25031391							methylation-mediated epigenetic modification of spinal miR-219 expression regulates chronic inflammatory pain by targeting CaMKIIγ.
epigenetics	hsa-mir-199a	Chronic Obstructive Pulmonary Disease	24299514	respiratory system disease	DOID:3083	J44.9	D029424	606963	HP:0006510	miR-199a-5p is a key regulator of the unfolded protein response in AAT-deficient monocytes, and epigenetic silencing of its expression regulates this process in chronic obstructive pulmonary disease.
epigenetics	hsa-mir-24	Colon Adenoma	26559563	disease of cellular proliferation	DOID:0050912					Butyrate and partial TSA reduced the expression of miR-135a, miR-135b, miR-24 and miR-let-7a (~0.5-fold, 24 h) and miR-24, miR-106b and miR-let-7a (~0.5-0.7-fold, 48 h) in LT97 cells.
epigenetics	hsa-mir-127	Colon Neoplasms	17355635			D12.6	D003110		HP:0100273	Human miR-127 is embedded in a CpG island and is silenced in several human cancers including bladder, prostate and colon cancer and has been suggested to play a role as a possible tumour suppressor gene.
epigenetics	hsa-mir-34a	Colon Neoplasms	23243217			D12.6	D003110		HP:0100273	Detection of miR-34a Promoter Methylation in Combination with Elevated Expression of c-Met and beta-Catenin Predicts Distant Metastasis of Colon Cancer
epigenetics	hsa-mir-124a	Colorectal Carcinoma	22870149	disease of cellular proliferation	DOID:0080199	C19	D015179	114500		The results showed that the methylation of miR-124a and miR-34b/c occured early in colorectal carcinogenesis and certain CRCs may arise from a field defect defined by the epigenetic inactivation of miRs.
epigenetics	hsa-mir-125a	Colorectal Carcinoma	26693202	disease of cellular proliferation	DOID:0080199	C19	D015179	114500		Our results suggest that DNA hypermethylation may be involved in the inactivation of miR-125a and miR-125b in CRC, and hypermethylation of miR-125 is a potential biomarker for clinical outcome.
epigenetics	hsa-mir-125b	Colorectal Carcinoma	26693202	disease of cellular proliferation	DOID:0080199	C19	D015179	114500		Our results suggest that DNA hypermethylation may be involved in the inactivation of miR-125a and miR-125b in CRC, and hypermethylation of miR-125 is a potential biomarker for clinical outcome.
epigenetics	hsa-mir-126	Colorectal Carcinoma	23900443	disease of cellular proliferation	DOID:0080199	C19	D015179	114500		Epigenetic silencing of miR-126 contributes to tumor invasion and angiogenesis in colorectal cancer.
epigenetics	hsa-mir-21	Colorectal Carcinoma	26787105	disease of cellular proliferation	DOID:0080199	C19	D015179	114500		This study suggests a high frequency of miR-21 overexpression and aberrant promoter methylation in down-regulation of PTEN expression in colorectal carcinoma. Loss of PTEN may be a prognostic factor for patients with CRC.
epigenetics	hsa-mir-210	Colorectal Carcinoma	28364795	disease of cellular proliferation	DOID:0080199	C19	D015179	114500		The significance of DNA methylation profile in metastasis-related genes for the progression of colorectal cancer.
epigenetics	hsa-mir-34	Colorectal Carcinoma	28364795	disease of cellular proliferation	DOID:0080199	C19	D015179	114500		The significance of DNA methylation profile in metastasis-related genes for the progression of colorectal cancer.
epigenetics	hsa-mir-34a	Colorectal Carcinoma	25422210	disease of cellular proliferation	DOID:0080199	C19	D015179	114500		miRNA-34a-5p may play a role as a tumor suppressor gene in colorectal cancer, with involvement of DNA methylation.
