category	mir	disease	pmid	root_name	doid	icd10cm	mesh	omim	hpo	description
target gene	hsa-mir-143	Atopic Dermatitis	27048505	integumentary system disease	DOID:3310	L20	D003876	PS603165	HP:0001047	The forced expression of microRNA-143 mimic  blocked the IL-13-induced downregulation of filaggrin, loricrin, and involucrin in epidermal keratinocytes.
target gene	hsa-mir-223	Atopic Dermatitis	29506638	integumentary system disease	DOID:3310	L20	D003876	PS603165	HP:0001047	miR-223 participates in AD through upregulating HNMT indirectly to degrade the excessive histamine
target gene	hsa-mir-199a	Atrial Fibrillation	26888839	cardiovascular system disease	DOID:0060224	I48.0	D001281	PS608583	HP:0005110	miRNAs regulate the occurrence and development of AF. RFA can change the expression of miRNAs in AF patients, which may be important for reversing the electrical and structural remodeling and maintaining sinus rhythm after RFA.miRNAs, such as miR-30b-5p, miR-377-5p and miR-199a-3p/miR-199b-3p etc., might become the target markers for early diagnosis and intervention of AF in future.
target gene	hsa-mir-199b	Atrial Fibrillation	26888839	cardiovascular system disease	DOID:0060224	I48.0	D001281	PS608583	HP:0005110	miRNAs regulate the occurrence and development of AF. RFA can change the expression of miRNAs in AF patients, which may be important for reversing the electrical and structural remodeling and maintaining sinus rhythm after RFA.miRNAs, such as miR-30b-5p, miR-377-5p and miR-199a-3p/miR-199b-3p etc., might become the target markers for early diagnosis and intervention of AF in future.
target gene	hsa-mir-21	Atrial Fibrillation	28495464	cardiovascular system disease	DOID:0060224	I48.0	D001281	PS608583	HP:0005110	MicroRNA-21 via Dysregulation of WW Domain-Containing Protein 1 Regulate Atrial Fibrosis in Atrial Fibrillation.
target gene	hsa-mir-30b	Atrial Fibrillation	26888839	cardiovascular system disease	DOID:0060224	I48.0	D001281	PS608583	HP:0005110	miRNAs regulate the occurrence and development of AF. RFA can change the expression of miRNAs in AF patients, which may be important for reversing the electrical and structural remodeling and maintaining sinus rhythm after RFA.miRNAs, such as miR-30b-5p, miR-377-5p and miR-199a-3p/miR-199b-3p etc., might become the target markers for early diagnosis and intervention of AF in future.
target gene	hsa-mir-377	Atrial Fibrillation	26888839	cardiovascular system disease	DOID:0060224	I48.0	D001281	PS608583	HP:0005110	miRNAs regulate the occurrence and development of AF. RFA can change the expression of miRNAs in AF patients, which may be important for reversing the electrical and structural remodeling and maintaining sinus rhythm after RFA.miRNAs, such as miR-30b-5p, miR-377-5p and miR-199a-3p/miR-199b-3p etc., might become the target markers for early diagnosis and intervention of AF in future.
target gene	hsa-mir-132	Autism Spectrum Disorder	25885346	disease of mental health	DOID:0060041	F84.0	D000067877	209850	HP:0000729	We found that through p-CREB/miR-132 signaling cascade is involved in MeCP2-mediated pain transduction.
target gene	hsa-mir-21	Autism Spectrum Disorder	29334241	disease of mental health	DOID:0060041	F84.0	D000067877	209850	HP:0000729	Disordered expression of genes under the regulation of miRNAs may play an important role in CARAS
target gene	hsa-mir-92a	Autism Spectrum Disorder	29334241	disease of mental health	DOID:0060041	F84.0	D000067877	209850	HP:0000729	Disordered expression of genes under the regulation of miRNAs may play an important role in CARAS
target gene	hsa-mir-93	Autism Spectrum Disorder	29334241	disease of mental health	DOID:0060041	F84.0	D000067877	209850	HP:0000729	Disordered expression of genes under the regulation of miRNAs may play an important role in CARAS
target gene	hsa-mir-93	Barrett Esophagus	19422085	gastrointestinal system disease	DOID:9206	K22.7	D001471	614266	HP:0100580	MiRs-93 and -106b targeted and inhibited p21, whereas miR-25 targeted and inhibited Bim
target gene	hsa-mir-106b	Barrett Esophagus	19422085	gastrointestinal system disease	DOID:9206	K22.7	D001471	614266	HP:0100580	MiRs-93 and -106b targeted and inhibited p21, whereas miR-25 targeted and inhibited Bim
target gene	hsa-mir-25	Barrett Esophagus	19422085	gastrointestinal system disease	DOID:9206	K22.7	D001471	614266	HP:0100580	MiRs-93 and -106b targeted and inhibited p21, whereas miR-25 targeted and inhibited Bim
target gene	hsa-mir-145	Barrett Esophagus	22504665	gastrointestinal system disease	DOID:9206	K22.7	D001471	614266	HP:0100580	microRNA-145 in Barrett's oesophagus: regulating BMP4 signalling via GATA6.
target gene	hsa-mir-21	Barrett Esophagus	20702469	gastrointestinal system disease	DOID:9206	K22.7	D001471	614266	HP:0100580	These data support a significant role for PDCD4 downregulation in the progression of BM to BAc, and confirm miR-21 as a negative regulator of PDCD4 in vivo. Further efforts are needed to validate PDCD4 as a potential prognostic marker in patients with Barrett's oesophagus.
target gene	hsa-mir-223	Barrett Esophagus	23757351	gastrointestinal system disease	DOID:9206	K22.7	D001471	614266	HP:0100580	MicroRNA 223 is Up-regulated in the Multistep Progression of Barrett's Esophagus and Modulates Sensitivity to Chemotherapy by Targeting PARP1.
target gene	hsa-mir-155	Biliary Atresia	28355202	gastrointestinal system disease	DOID:13608	Q44.2	D001656	210500		MicroRNA-155 modulates bile duct inflammation by targeting the suppressor of cytokine signaling 1 in biliary atresia.
target gene	hsa-mir-200b	Biliary Atresia	24412919	gastrointestinal system disease	DOID:13608	Q44.2	D001656	210500		Up-regulation of miR-200b in biliary atresia patients accelerates proliferation and migration of hepatic stallate cells by activating PI3K/Akt signaling.
target gene	hsa-mir-222	Biliary Atresia	25238119	gastrointestinal system disease	DOID:13608	Q44.2	D001656	210500		Our results show that miR-222 overexpression is common in BA and contributes to LX-2 cell proliferation by targeting protein phosphatase 2A subunit B and Akt signaling.
target gene	hsa-mir-421	Biliary Tract Neoplasms	22146319	disease of cellular proliferation	DOID:0050625	C24.9	D001661		HP:0100574	MicroRNA-421 functions as an oncogenic miRNA in biliary tract cancer through down-regulating farnesoid X receptor expression.
target gene	hsa-let-7c	Bladder Neoplasms	23013190			C67	D001749	109800	HP:0009725	Expression of 5 miRNAs (miR-34a, let-7c, miR-16, miR-103b, and miR-106b) that target p53, Rb, or Bcl-2 protein pathways was determined for bladder samples and cells via quantitative real-time PCR assay.
target gene	hsa-mir-1	Bladder Neoplasms	20843712			C67	D001749	109800	HP:0009725	Our data indicate that LASP1 may have an oncogenic function and that it might be regulated by miR-1, miR-133a, and miR-218, which may function as tumor suppressive miRNAs in BC.
target gene	hsa-mir-1	Bladder Neoplasms	22378464			C67	D001749	109800	HP:0009725	Novel molecular targets regulated by tumor suppressors microRNA-1 and microRNA-133a in bladder cancer.
target gene	hsa-mir-100	Bladder Neoplasms	23778527			C67	D001749	109800	HP:0009725	Hypoxia, in part via suppression of miR-100, induces FGFR3 expression in bladder cancer, both of which have an important role in maintaining cell viability under conditions of stress.
target gene	hsa-mir-101	Bladder Neoplasms	23618864			C67	D001749	109800	HP:0009725	MicroRNA-101 suppresses motility of bladder cancer cells by targeting c-Met.
target gene	hsa-mir-103b	Bladder Neoplasms	23013190			C67	D001749	109800	HP:0009725	Expression of 5 miRNAs (miR-34a, let-7c, miR-16, miR-103b, and miR-106b) that target p53, Rb, or Bcl-2 protein pathways was determined for bladder samples and cells via quantitative real-time PCR assay.
target gene	hsa-mir-106b	Bladder Neoplasms	23013190			C67	D001749	109800	HP:0009725	Expression of 5 miRNAs (miR-34a, let-7c, miR-16, miR-103b, and miR-106b) that target p53, Rb, or Bcl-2 protein pathways was determined for bladder samples and cells via quantitative real-time PCR assay.
target gene	hsa-mir-10b	Bladder Neoplasms	24573354			C67	D001749	109800	HP:0009725	MicroRNA-10b promotes migration and invasion through KLF4 and HOXD10 in human bladder cancer.
target gene	hsa-mir-124	Bladder Neoplasms	24180482			C67	D001749	109800	HP:0009725	miR-124-3p can repress the migration and invasion of bladder cancer cells via regulating ROCK1. Our data indicate that miR-124-3p could be a tumor suppressor and may have a potential to be a diagnostics or predictive biomarker in bladder cancer.
target gene	hsa-mir-124	Bladder Neoplasms	25348738			C67	D001749	109800	HP:0009725	MiR-124 retards bladder cancer growth by directly targeting CDK4.
target gene	hsa-mir-125b	Bladder Neoplasms	24396870			C67	D001749	109800	HP:0009725	Hsa-miR-125b suppresses bladder cancer development by down-regulating oncogene SIRT7 and oncogenic long non-coding RNA MALAT1.
target gene	hsa-mir-126	Bladder Neoplasms	24823697			C67	D001749	109800	HP:0009725	MicroRNA-126 inhibits invasion in bladder cancer via regulation of ADAM9.
target gene	hsa-mir-127	Bladder Neoplasms	24004856			C67	D001749	109800	HP:0009725	These findings provide new insights into the role of miRNAs in the pathway of cancer and give us a hypothesis that miR-127 might play a similar rolein regulation and control of PIK3R1.
target gene	hsa-mir-133a	Bladder Neoplasms	20843712			C67	D001749	109800	HP:0009725	Our data indicate that LASP1 may have an oncogenic function and that it might be regulated by miR-1, miR-133a, and miR-218, which may function as tumor suppressive miRNAs in BC.
target gene	hsa-mir-133a	Bladder Neoplasms	22378464			C67	D001749	109800	HP:0009725	Novel molecular targets regulated by tumor suppressors microRNA-1 and microRNA-133a in bladder cancer.
target gene	hsa-mir-144	Bladder Neoplasms	23815091			C67	D001749	109800	HP:0009725	miR-144 downregulation increases bladder cancer cell proliferation by targeting EZH2 and regulating Wnt signaling.
target gene	hsa-mir-144	Bladder Neoplasms	26057453			C67	D001749	109800	HP:0009725	miR-144-5p functions as tumour suppressor in BC cells. CCNE1 and CCNE2 were directly regulated by miR-144-5p and might be good prognostic markers for survival of BC patients.
target gene	hsa-mir-145	Bladder Neoplasms	24999188			C67	D001749	109800	HP:0009725	MicroRNA-145 directly targets the insulin-like growth factor receptor I in human bladder cancer cells.
target gene	hsa-mir-145	Bladder Neoplasms	29693148			C67	D001749	109800	HP:0009725	microRNA‑145 modulates migration and invasion of bladder cancer cells by targeting N‑cadherin.
target gene	hsa-mir-145	Bladder Neoplasms	20843712			C67	D001749	109800	HP:0009725	Our data indicate that LASP1 may have an oncogenic function and that it might be regulated by miR-1, miR-133a, and miR-218, which may function as tumor suppressive miRNAs in BC.
target gene	hsa-mir-16	Bladder Neoplasms	25196524			C67	D001749	109800	HP:0009725	Artesunate induces apoptosis of bladder cancer cells by miR-16 regulation of COX-2 expression.
target gene	hsa-mir-16	Bladder Neoplasms	23013190			C67	D001749	109800	HP:0009725	Expression of 5 miRNAs (miR-34a, let-7c, miR-16, miR-103b, and miR-106b) that target p53, Rb, or Bcl-2 protein pathways was determined for bladder samples and cells via quantitative real-time PCR assay.
target gene	hsa-mir-193a	Bladder Neoplasms	25311867			C67	D001749	109800	HP:0009725	In addition to a new mechanistic insight, our results provide a set of the essential genes in this newly identified miR-193a-3p/LOXL4/Oxidative Stress axis as the diagnostic targets for a guided anti-bladder cancer chemotherapy.
target gene	hsa-mir-193a	Bladder Neoplasms	25991669			C67	D001749	109800	HP:0009725	The miR-193a-3p-regulated ING5 gene activates the DNA damage response pathway and inhibits multi-chemoresistance in bladder cancer.
target gene	hsa-mir-193a	Bladder Neoplasms	25444900			C67	D001749	109800	HP:0009725	a set of the essential genes in the miR-193a-3p/HOXC9/DNA damage response/oxidative stress pathway axis as the diagnostic targets for the guided anti-bladder cancer chemotherapy.
target gene	hsa-mir-19a	Bladder Neoplasms	24122582			C67	D001749	109800	HP:0009725	Expression of miR-21, miR-19a and miR-222, known to regulate PTEN expression, was also evaluated
target gene	hsa-mir-203	Bladder Neoplasms	26599571			C67	D001749	109800	HP:0009725	In conclusion, decreased miR-203 predicts progression and poor prognosis for BC patients treated with cisplatin-based chemotherapy while miR-203 overexpression can enhance cisplatin sensitization by promoting apoptosis via directly targeting Bcl-w and Survivin.
target gene	hsa-mir-206	Bladder Neoplasms	27904673			C67	D001749	109800	HP:0009725	MicroRNA-206 acts as a tumor suppressor in bladder cancer via targeting YRDC.
target gene	hsa-mir-20b	Bladder Neoplasms	26166554			C67	D001749	109800	HP:0009725	MicroRNA-20b inhibits the proliferation, migration and invasion of bladder cancer EJ cells via the targeting of cell cycle regulation and Sp-1-mediated MMP-2 expression.
target gene	hsa-mir-21	Bladder Neoplasms	26230405			C67	D001749	109800	HP:0009725	microRNA-21 Regulates Cell Proliferation and Migration and Cross Talk with PTEN and p53 in Bladder Cancer.
target gene	hsa-mir-214	Bladder Neoplasms	25706919			C67	D001749	109800	HP:0009725	MicroRNA-214 suppresses oncogenesis and exerts impact on prognosis by targeting PDRG1 in bladder cancer.
target gene	hsa-mir-216	Bladder Neoplasms	27578985			C67	D001749	109800	HP:0009725	MiR-126 regulates proliferation and invasion in the bladder cancer BLS cell line by targeting the PIK3R2-mediated PI3K/Akt signaling pathway.
target gene	hsa-mir-218	Bladder Neoplasms	25967457			C67	D001749	109800	HP:0009725	MicroRNA-218 inhibits bladder cancer cell proliferation, migration, and invasion  by targeting BMI-1.
target gene	hsa-mir-222	Bladder Neoplasms	24122582			C67	D001749	109800	HP:0009725	Expression of miR-21, miR-19a and miR-222, known to regulate PTEN expression, was also evaluated
target gene	hsa-mir-23b	Bladder Neoplasms	23844063			C67	D001749	109800	HP:0009725	MicroRNA-23b functions as a tumor suppressor by regulating Zeb1 in bladder cancer.
target gene	hsa-mir-24	Bladder Neoplasms	26252200			C67	D001749	109800	HP:0009725	MicroRNA-24 upregulation inhibits proliferation, metastasis and induces apoptosis in bladder cancer cells by targeting CARMA3.
target gene	hsa-mir-24-1	Bladder Neoplasms	24999187			C67	D001749	109800	HP:0009725	Tumour-suppressive microRNA-24-1 inhibits cancer cell proliferation through targeting FOXM1 in bladder cancer.
target gene	hsa-mir-26a	Bladder Neoplasms	23796420			C67	D001749	109800	HP:0009725	miR-26a inhibits proliferation and motility in bladder cancer by targeting HMGA1.
target gene	hsa-mir-27a	Bladder Neoplasms	25656571			C67	D001749	109800	HP:0009725	rs11671784 G/A variation in miR-27a decreases chemo-sensitivity of bladder cancer by decreasing miR-27a and increasing the target RUNX-1 expression.
target gene	hsa-mir-29b-1	Bladder Neoplasms	24265332			C67	D001749	109800	HP:0009725	Both miR-29b-1* and miR-29c regulate cell growth in BUC. The targets of miR-29b-1* and miR-29c may be functionally associated with proliferation, cell cycle and apoptosis.
target gene	hsa-mir-29c	Bladder Neoplasms	24265332			C67	D001749	109800	HP:0009725	Both miR-29b-1* and miR-29c regulate cell growth in BUC. The targets of miR-29b-1* and miR-29c may be functionally associated with proliferation, cell cycle and apoptosis.
target gene	hsa-mir-320a	Bladder Neoplasms	24443232			C67	D001749	109800	HP:0009725	MiR-320a down-regulation mediates bladder carcinoma invasion by targeting ITGB3.
target gene	hsa-mir-34a	Bladder Neoplasms	25878394			C67	D001749	109800	HP:0009725	miR-34a inhibits proliferation and invasion of bladder cancer cells by targeting orphan nuclear receptor HNF4G.
target gene	hsa-mir-34a	Bladder Neoplasms	26198939			C67	D001749	109800	HP:0009725	MicroRNA-34a regulates cell cycle by targeting CD44 in human bladder carcinoma cells.
target gene	hsa-mir-34a	Bladder Neoplasms	23013190			C67	D001749	109800	HP:0009725	Expression of 5 miRNAs (miR-34a, let-7c, miR-16, miR-103b, and miR-106b) that target p53, Rb, or Bcl-2 protein pathways was determined for bladder samples and cells via quantitative real-time PCR assay.
target gene	hsa-mir-409	Bladder Neoplasms	23820886			C67	D001749	109800	HP:0009725	MicroRNA-409-3p inhibits migration and invasion of bladder cancer cells via targeting c-Met.
target gene	hsa-mir-490	Bladder Neoplasms	24220339			C67	D001749	109800	HP:0009725	MicroRNA-490-5p inhibits proliferation of bladder cancer by targeting c-Fos.
target gene	hsa-mir-576	Bladder Neoplasms	25556372			C67	D001749	109800	HP:0009725	miR-576-3p might be a novel suppressor of bladder cancer cell proliferation through targeting cyclin D1.
target gene	hsa-mir-9	Bladder Neoplasms	26150338			C67	D001749	109800	HP:0009725	miR-9 promotes cell proliferation and inhibits apoptosis by targeting LASS2 in bladder cancer.
target gene	hsa-mir-96	Bladder Neoplasms	29467898			C67	D001749	109800	HP:0009725	HERG1 was an important target of miR-96
target gene	hsa-mir-127	Bone Cancer	28866093	musculoskeletal system disease	DOID:184	C79.51	D001859			MiR-127 and miR-376a act as tumor suppressors by in vivo targeting of COA1 and PDIA6 in giant cell tumor of bone.
target gene	hsa-mir-376a	Bone Cancer	28866093	musculoskeletal system disease	DOID:184	C79.51	D001859			MiR-127 and miR-376a act as tumor suppressors by in vivo targeting of COA1 and PDIA6 in giant cell tumor of bone.
target gene	hsa-mir-214	Bone Disease [unspecific]	28109866	musculoskeletal system disease	DOID:0080001	M89.9	D001847			miR-214 suppresses osteogenesis by targeting BIRC7, providing a possible therapeutic target for bone degenerative diseases
target gene	hsa-mir-221	Bone Disease [unspecific]	26062554	musculoskeletal system disease	DOID:0080001	M89.9	D001847			Intercellular adhesion molecule-1 was upregulated by microRNA-221 in mesenchymal stem cells because microRNAs are key regulators of various biological functions via gene expression.
target gene	hsa-mir-93	Bone Disease [unspecific]	28186136	musculoskeletal system disease	DOID:0080001	M89.9	D001847			FOXO1-suppressed miR-424 regulates the proliferation and osteogenic differentiation of MSCs by targeting FGF2 under oxidative stress.
target gene	hsa-mir-128	Borjeson-Forssman-Lehmann Syndrome	25556700	disease of mental health	DOID:0050681		C536575	301900		miR-128 regulates neuronal migration, outgrowth and intrinsic excitability via the intellectual disability gene Phf6.
target gene	hsa-mir-21	Brain Neoplasms	17965831	disease of cellular proliferation	DOID:1319	C71	D001932	603688	HP:0030692	The overexpression of miR-21 was recognized in malignant brain tumours, and knockdown of this miRNA in cultured glioblastoma cells resulted in caspase activation and apoptosis. The tumour suppressor tropomyosin 1 (TPM1) was demonstrated to be a target for miR-21, explaining why inhibition of miR-21 results in reduced tumour growth.
target gene	hsa-mir-296	Brain Neoplasms	18977327	disease of cellular proliferation	DOID:1319	C71	D001932	603688	HP:0030692	Growth factor-induced miR-296 contributes significantly to angiogenesis by directly targeting the hepatocyte growth factor-regulated tyrosine kinase substrate (HGS) mRNA, leading to decreased levels of HGS and thereby reducing HGS-mediated degradation of the growth factor receptors VEGFR2 and PDGFRbeta.
target gene	hsa-mir-7	Brain Neoplasms	29016934	disease of cellular proliferation	DOID:1319	C71	D001932	603688	HP:0030692	microRNA-7 upregulates death receptor 5 and primes resistant brain tumors to caspase-mediated apoptosis.
target gene	hsa-mir-143	Breast Adenocarcinoma	28511343	thoracic disease	DOID:3458					Restoration of miR-143 expression could inhibit migration and growth of MDA-MB-468 cells through down-regulating the expression of invasion-related factors.
target gene	hsa-let-7a	Breast Neoplasms	26460550	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	Our research revealed the mechanisms through which miR-208a functioned in breast cancer and BrCSCs, and identified the miR-208a-SOX2/β-catenin-LIN28-let-7a-DICER1 regulatory feedback loop in regulations of stem cells renewal.
target gene	hsa-let-7a	Breast Neoplasms	27345399	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	let-7a and let-7b mimics attenuated p62-mediated MYC mRNA stabilization
target gene	hsa-let-7a-1	Breast Neoplasms	22251626	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	MicroRNA let-7a suppresses breast cancer cell migration and invasion through downregulation of C-C chemokine receptor type 7.
target gene	hsa-let-7a-2	Breast Neoplasms	22251626	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	MicroRNA let-7a suppresses breast cancer cell migration and invasion through downregulation of C-C chemokine receptor type 7.
target gene	hsa-let-7a-3	Breast Neoplasms	22251626	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	MicroRNA let-7a suppresses breast cancer cell migration and invasion through downregulation of C-C chemokine receptor type 7.
target gene	hsa-let-7b	Breast Neoplasms	27345399	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	let-7a and let-7b mimics attenuated p62-mediated MYC mRNA stabilization
target gene	hsa-let-7c	Breast Neoplasms	28731186	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	Let-7c-5p inhibits cell proliferation and induces cell apoptosis by targeting ERCC6 in breast cancer
target gene	hsa-let-7f-1	Breast Neoplasms	22407818	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	Aromatase inhibitor treatment of breast cancer cells increases the expression of let-7f, a microRNA targeting CYP19A1.
target gene	hsa-mir-1	Breast Neoplasms	28159933	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	Tumor suppressor miR-1 inhibits tumor growth and metastasis by simultaneously targeting multiple genes.
target gene	hsa-mir-100	Breast Neoplasms	26130569	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	The role of miR-100 in regulating apoptosis of breast cancer cells.
target gene	hsa-mir-100	Breast Neoplasms	21634028	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	micro-RNA 100 Regulated beta-tubulin isotypes  in MCF7 breast cancer cells.
target gene	hsa-mir-100	Breast Neoplasms	22926517	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	miR-100 suppresses IGF2 and inhibits breast tumorigenesis by interfering with proliferation and survival signaling.
target gene	hsa-mir-101	Breast Neoplasms	26927545	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	miR-101 inhibits the proliferation and migration of breast cancer cells via downregulating the expression of DNA methyltransferase 3a.
target gene	hsa-mir-101-1	Breast Neoplasms	23071542	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	MiR-101 is involved in human breast carcinogenesis by targeting Stathmin1
target gene	hsa-mir-101-2	Breast Neoplasms	23071542	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	MiR-101 is involved in human breast carcinogenesis by targeting Stathmin1
target gene	hsa-mir-106a	Breast Neoplasms	21765466	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	The experimental results using MDA-MB-231 and MCF-7 human breast cancer cells confirm that miRNAs derived from these clusters, containing miR-17-5p, miR-20a, miR-106a, miR-106b and miR-93, negatively regulate ZBTB4 expression.
target gene	hsa-mir-106b	Breast Neoplasms	24270410	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	The miR-106b~25 cluster promotes bypass of doxorubicin-induced senescence and increase in motility and invasion by targeting the E-cadherin transcriptional activator EP300.
target gene	hsa-mir-106b	Breast Neoplasms	22286770	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	The miR-106b-25 cluster targets Smad7, activates TGF-beta signaling, and induces EMT and tumor initiating cell characteristics downstream of Six1 in human breast cancer.
target gene	hsa-mir-106b	Breast Neoplasms	28518139	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	MiR-106b and miR-93 regulate cell progression by suppression of PTEN via PI3K/Akt pathway in breast cancer.
target gene	hsa-mir-106b	Breast Neoplasms	21765466	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	The experimental results using MDA-MB-231 and MCF-7 human breast cancer cells confirm that miRNAs derived from these clusters, containing miR-17-5p, miR-20a, miR-106a, miR-106b and miR-93, negatively regulate ZBTB4 expression.
target gene	hsa-mir-107	Breast Neoplasms	21841313	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	miR-107 promotes tumor progression by targeting the let-7 microRNA in mice and humans.
target gene	hsa-mir-10a	Breast Neoplasms	19232136	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	miR-10a: miR-10a inhibits transcriptional of Hoxd4
target gene	hsa-mir-10b	Breast Neoplasms	23839045	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	The locus of microRNA-10b: a critical target for breast cancer insurgence and dissemination
target gene	hsa-mir-10b	Breast Neoplasms	26359455	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	Combining miR-10b-Targeted Nanotherapy with Low-Dose Doxorubicin Elicits Durable Regressions of Metastatic Breast Cancer.
target gene	hsa-mir-10b	Breast Neoplasms	26392359	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	Our work provides evidence for the involvement of specific miRNAs in triple-negative breast cancer development through regulating BRCA1 expression.
target gene	hsa-mir-10b	Breast Neoplasms	22573479	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	Targeting of syndecan-1 by microRNA miR-10b promotes breast cancer cell motility and invasiveness via a Rho-GTPase- and E-cadherin-dependent mechanism.
target gene	hsa-mir-10b	Breast Neoplasms	22847191	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	MicroRNA-10b targets E-cadherin and modulates breast cancer metastasis.
target gene	hsa-mir-122	Breast Neoplasms	25318895	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	The association of the expression of miR-122-5p and its target ADAM10 with human breast cancer.
target gene	hsa-mir-122	Breast Neoplasms	23056576	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	MiR-122 inhibits cell proliferation and tumorigenesis of breast cancer by targeting IGF1R
target gene	hsa-mir-1225	Breast Neoplasms	25961594	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	our study demonstrates that HIPK2-kinase and the PLCXD1-phospholipase-C are novel targets of miR-193a-5p/miR-210-3p and miR-575/miR-1225-5p, respectively.
target gene	hsa-mir-124	Breast Neoplasms	23816858	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	miR-124 plays a critical role in inhibiting the invasive and metastatic potential of breast cancer cells, probably by directly targeting the CD151 genes. Our findings highlight an important role of miR-124 in the regulation of invasion and metastasis by breast cancer cells and suggest a potential application for miR-124 in breast cancer treatment.
target gene	hsa-mir-124	Breast Neoplasms	24330780	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	Our study demonstrated that miR-124 might be a tumor suppressor in breast cancer via the regulation of FLOT1. This microRNA could serve as a potential diagnostic marker and therapeutic target for breast cancer.
target gene	hsa-mir-124	Breast Neoplasms	25085587	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	MicroRNA-124 inhibits cellular proliferation and invasion by targeting Ets-1 in breast cancer.
target gene	hsa-mir-124	Breast Neoplasms	27468577	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	Decreased miR-124-3p Expression Prompted Breast Cancer Cell Progression Mainly by Targeting Beclin-1. 
target gene	hsa-mir-124	Breast Neoplasms	27842510	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	miR-124-3p functions as a tumor suppressor in breast cancer by targeting CBL.
target gene	hsa-mir-124-1	Breast Neoplasms	22085528	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	miR-124 suppresses multiple steps of breast cancer metastasis by targeting a cohort of pro-metastatic genes in vitro.
target gene	hsa-mir-124-1	Breast Neoplasms	22333974	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	miR-124, miR-147 and miR-193a-3p are three novel tumor suppressors that co-target EGFR-driven cell-cycle network proteins and inhibit cell-cycle progression and proliferation in breast cancer.
target gene	hsa-mir-124-1	Breast Neoplasms	23250910	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	MiR-124 targets Slug to regulate epithelial-mesenchymal transition and metastasis of breast cancer
target gene	hsa-mir-124-2	Breast Neoplasms	22085528	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	miR-124 suppresses multiple steps of breast cancer metastasis by targeting a cohort of pro-metastatic genes in vitro.
target gene	hsa-mir-124-2	Breast Neoplasms	22333974	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	miR-124, miR-147 and miR-193a-3p are three novel tumor suppressors that co-target EGFR-driven cell-cycle network proteins and inhibit cell-cycle progression and proliferation in breast cancer.
target gene	hsa-mir-124-2	Breast Neoplasms	23250910	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	MiR-124 targets Slug to regulate epithelial-mesenchymal transition and metastasis of breast cancer
target gene	hsa-mir-124-3	Breast Neoplasms	22085528	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	miR-124 suppresses multiple steps of breast cancer metastasis by targeting a cohort of pro-metastatic genes in vitro.
target gene	hsa-mir-124-3	Breast Neoplasms	22333974	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	miR-124, miR-147 and miR-193a-3p are three novel tumor suppressors that co-target EGFR-driven cell-cycle network proteins and inhibit cell-cycle progression and proliferation in breast cancer.
target gene	hsa-mir-124-3	Breast Neoplasms	23250910	thoracic disease	DOID:1612	C50	D001943	114480	HP:0100013	MiR-124 targets Slug to regulate epithelial-mesenchymal transition and metastasis of breast cancer
