hsa-mir-149	myocardial infarction	genetics
hsa-mir-149	myocardial infarction	target
hsa-mir-149	ossification of posterior longitudinal ligament	genetics
hsa-mir-149	osteoarthritis	target
hsa-mir-149	ovarian neoplasms	target
hsa-mir-149	preeclampsia	circulation
hsa-mir-149	prostate neoplasms	target
hsa-mir-149	squamous cell carcinoma	genetics
hsa-mir-149	squamous cell carcinoma, head and neck	genetics
hsa-mir-149	stroke, ischemic	genetics
hsa-mir-149	thyroid neoplasms	genetics
hsa-mir-149	tuberculosis, pulmonary	genetics
hsa-mir-149	urinary bladder cancer	epigenetics
hsa-mir-150	acquired immunodeficiency syndrome	tissue
hsa-mir-150	adenovirus infection	target
hsa-mir-150	adenovirus infection	tissue
hsa-mir-150	aplastic anemia	circulation
hsa-mir-150	astrocytoma	tissue
hsa-mir-150	atherosclerosis	genetics
hsa-mir-150	atherosclerosis	target
hsa-mir-150	breast neoplasms	target
hsa-mir-150	bronchopulmonary dysplasia	tissue
hsa-mir-150	burns	tissue
hsa-mir-150	carcinoma, breast	target
hsa-mir-150	carcinoma, hepatocellular	circulation
hsa-mir-150	carcinoma, hepatocellular	genetics
hsa-mir-150	carcinoma, hepatocellular	target
hsa-mir-150	carcinoma, hepatocellular	tissue
hsa-mir-150	carcinoma, renal cell	circulation
hsa-mir-150	carcinoma, renal cell	tissue
hsa-mir-150	carcinoma, thyroid	tissue
hsa-mir-150	cardiomegaly	target
hsa-mir-150	cardiomyopathy, hypertrophic	tissue
hsa-mir-150	cervical neoplasms	target
hsa-mir-150	cholangiocarcinoma	circulation
hsa-mir-150	chronic kidney disease	circulation
hsa-mir-150	colon neoplasms	tissue
hsa-mir-150	colorectal carcinoma	target
hsa-mir-150	colorectal carcinoma	tissue
hsa-mir-150	diabetes mellitus, type 1	circulation
hsa-mir-150	diabetes mellitus, type 2	circulation
hsa-mir-150	diabetic nephropathy	target
hsa-mir-150	diabetic retinopathy	circulation
hsa-mir-150	diabetic retinopathy	genetics
hsa-mir-150	digeorge syndrome	tissue
hsa-mir-150	endometriosis	tissue
hsa-mir-150	endotoxemia	tissue
hsa-mir-150	esophageal neoplasms	target
hsa-mir-150	ewing sarcoma	tissue
hsa-mir-150	fever	target
hsa-mir-150	glioma	genetics
hsa-mir-150	glioma	tissue
hsa-mir-150	heart failure	genetics
hsa-mir-150	heart failure	tissue
hsa-mir-150	hematologic neoplasms	genetics
hsa-mir-150	hepatitis b virus infection	circulation
hsa-mir-150	hepatoblastoma	tissue
hsa-mir-150	hypertension	circulation
hsa-mir-150	hypertrophy	target
hsa-mir-150	inflammation	target
hsa-mir-150	inflammation	tissue
hsa-mir-150	inflammatory bowel diseases	target
hsa-mir-150	intrahepatic cholangiocarcinoma	circulation
hsa-mir-150	irritable bowel syndrome	circulation
hsa-mir-150	leukemia	genetics
hsa-mir-150	leukemia	target
hsa-mir-150	leukemia	tissue
hsa-mir-150	leukemia, lymphoblastic, acute	genetics
hsa-mir-150	leukemia, lymphocytic, chronic, b-cell	circulation
hsa-mir-150	leukemia, lymphocytic, chronic, b-cell	target
hsa-mir-150	leukemia, lymphocytic, chronic, b-cell	tissue
hsa-mir-150	leukemia, myeloid	target
hsa-mir-150	leukemia, myeloid, acute	circulation
hsa-mir-150	leukemia, myeloid, acute	target
hsa-mir-150	leukemia-lymphoma, adult t-cell	target
hsa-mir-150	lung neoplasms	target
hsa-mir-150	lung neoplasms	tissue
hsa-mir-150	lupus nephritis	tissue
hsa-mir-150	lupus vulgaris	circulation
hsa-mir-150	lymphoma	circulation
hsa-mir-150	lymphoma	target
hsa-mir-150	lymphoma	tissue
hsa-mir-150	lymphoma, b-cell	circulation
hsa-mir-150	lymphoma, b-cell	target
hsa-mir-150	lymphoma, large-cell, anaplastic	target
hsa-mir-150	marek disease	circulation
hsa-mir-150	melanoma	circulation
hsa-mir-150	melanoma	target
hsa-mir-150	melanoma	tissue
hsa-mir-150	metabolic syndrome	target
hsa-mir-150	multiple myeloma	target
hsa-mir-150	multiple sclerosis	circulation
hsa-mir-150	mycobacterium tuberculosis infection	circulation
hsa-mir-150	myocardial infarction	circulation
hsa-mir-150	myocardial infarction	genetics
hsa-mir-150	myocardial infarction	target
hsa-mir-150	myocardial infarction	tissue
hsa-mir-150	neuropathic pain	target
hsa-mir-150	obesity	circulation
hsa-mir-150	obesity	genetics
hsa-mir-150	osteoarthritis	target
hsa-mir-150	osteoporosis	target
hsa-mir-150	osteosarcoma	genetics
hsa-mir-150	osteosarcoma	target
hsa-mir-150	osteosarcoma	tissue
hsa-mir-150	ovarian neoplasms	tissue
hsa-mir-150	pancreatic neoplasms	circulation
hsa-mir-150	pancreatic neoplasms	target
hsa-mir-150	pancreatic neoplasms	tissue
hsa-mir-150	pituitary adenoma	tissue
hsa-mir-150	polycythemia vera	circulation
hsa-mir-150	polycythemia vera	tissue
hsa-mir-150	prostate neoplasms	target
hsa-mir-150	psoriasis	target
hsa-mir-150	psoriasis	tissue
hsa-mir-150	retinal neovascularization	tissue
hsa-mir-150	scleroderma, systemic	target
hsa-mir-150	sepsis	circulation
hsa-mir-150	sepsis	genetics
hsa-mir-150	sepsis	target
hsa-mir-150	sjogren syndrome	tissue
hsa-mir-150	squamous cell carcinoma, head and neck	target
hsa-mir-150	stroke, ischemic	genetics
hsa-mir-150	thrombosis	target
hsa-mir-150	thyroid neoplasms	target
hsa-mir-151	breast neoplasms	tissue
hsa-mir-151	carcinoma, breast	target
hsa-mir-151	cholangiocarcinoma	tissue
hsa-mir-151	esophageal neoplasms	tissue
hsa-mir-151	ovarian neoplasms	target
hsa-mir-151	ovarian neoplasms	tissue
hsa-mir-151a	adenocarcinoma, lung	tissue
hsa-mir-151a	amyotrophic lateral sclerosis	tissue
hsa-mir-151a	asthenozoospermia	target
hsa-mir-151a	breast neoplasms	epigenetics
hsa-mir-151a	breast neoplasms	genetics
hsa-mir-151a	breast neoplasms	tissue
hsa-mir-151a	carcinoma, breast	circulation
hsa-mir-151a	carcinoma, hepatocellular	tissue
hsa-mir-151a	carcinoma, renal cell	circulation
hsa-mir-151a	esophageal neoplasms	circulation
hsa-mir-151a	friedreich ataxia	circulation
hsa-mir-151a	lupus nephritis	circulation
hsa-mir-151a	melanoma	circulation
hsa-mir-151a	melanoma	genetics
hsa-mir-151a	muscle atrophy	circulation
hsa-mir-151a	nasopharyngeal neoplasms	genetics
hsa-mir-151a	ovarian neoplasms	genetics
hsa-mir-151a	parkinson disease	circulation
hsa-mir-151a	thyroid neoplasms	circulation
hsa-mir-151a	visceral leishmaniasis	target
hsa-mir-151b	amyotrophic lateral sclerosis	tissue
hsa-mir-151b	breast neoplasms	tissue
hsa-mir-151b	carcinoma, renal cell	circulation
hsa-mir-151b	nasopharyngeal neoplasms	genetics
hsa-mir-151b	thyroid neoplasms	circulation
hsa-mir-152	asthma	circulation
hsa-mir-152	asthma	genetics
hsa-mir-152	asthma	target
hsa-mir-152	atherosclerosis	epigenetics
hsa-mir-152	atherosclerosis	target
hsa-mir-152	breast neoplasms	target
hsa-mir-152	breast neoplasms	tissue
hsa-mir-152	carcinoma, adenoid cystic	tissue
hsa-mir-152	carcinoma, breast	epigenetics
hsa-mir-152	carcinoma, breast	target
hsa-mir-152	carcinoma, hepatocellular	epigenetics
hsa-mir-152	carcinoma, hepatocellular	target
hsa-mir-152	carcinoma, hepatocellular	tissue
hsa-mir-152	carcinoma, nasopharyngeal	target
hsa-mir-152	cervical neoplasms	genetics
hsa-mir-152	cholangiocarcinoma	target
hsa-mir-152	colon neoplasms	tissue
hsa-mir-152	colorectal carcinoma	epigenetics
hsa-mir-152	colorectal carcinoma	genetics
hsa-mir-152	colorectal carcinoma	tissue
hsa-mir-152	diabetic retinopathy	target
hsa-mir-152	endometrial neoplasms	epigenetics
hsa-mir-152	gastrointestinal neoplasms	epigenetics
hsa-mir-152	gastrointestinal neoplasms	tissue
hsa-mir-152	glioblastoma	target
hsa-mir-152	glioma	target
hsa-mir-152	hematologic neoplasms	epigenetics
hsa-mir-152	lung neoplasms	circulation
hsa-mir-152	multiple myeloma	target
hsa-mir-152	neuroblastoma	tissue
hsa-mir-152	osteosarcoma	target
hsa-mir-152	ovarian disease	tissue
hsa-mir-152	ovarian neoplasms	target
hsa-mir-152	pancreatic neoplasms	target
hsa-mir-152	preeclampsia	circulation
hsa-mir-152	preeclampsia	tissue
hsa-mir-152	prostate neoplasms	target
hsa-mir-152	sjogren syndrome	tissue
hsa-mir-154	balkan nephropathy	tissue
hsa-mir-154	carcinoma, hepatocellular	target
hsa-mir-154	carcinoma, renal cell	target
hsa-mir-154	colorectal carcinoma	target
hsa-mir-154	colorectal carcinoma	tissue
hsa-mir-154	coronary artery disease	target
hsa-mir-154	glioblastoma	genetics
hsa-mir-154	glioma	tissue
hsa-mir-154	graves disease	circulation
hsa-mir-154	leukemia, myeloid, acute	circulation
hsa-mir-154	muscle atrophy	circulation
hsa-mir-154	neuropathic pain	target
hsa-mir-154	prostate neoplasms	genetics
hsa-mir-154	prostate neoplasms	target
hsa-mir-154	salivary gland neoplasms	tissue
hsa-mir-154	thyroid neoplasms	tissue
hsa-mir-155	acute coronary syndrome	target
hsa-mir-155	acute lung injury	genetics
hsa-mir-155	adenocarcinoma, lung	circulation
hsa-mir-155	age-related macular degeneration	circulation
hsa-mir-155	aortic aneurysm, abdominal	tissue
hsa-mir-155	aplastic anemia	circulation
hsa-mir-155	arthritis	genetics
hsa-mir-155	arthritis	target
hsa-mir-155	asthma	target
hsa-mir-155	asthma	tissue
hsa-mir-155	astrocytoma	target
hsa-mir-155	astrocytoma	tissue
hsa-mir-155	atherosclerosis	target
hsa-mir-155	atherosclerosis	tissue
hsa-mir-155	atrial fibrillation	tissue
hsa-mir-155	biliary atresia	target
hsa-mir-155	breast neoplasms	circulation
hsa-mir-155	breast neoplasms	target
hsa-mir-155	breast neoplasms	tissue
hsa-mir-155	carcinoma, adrenocortical	tissue
hsa-mir-155	carcinoma, breast	circulation
hsa-mir-155	carcinoma, breast	target
hsa-mir-155	carcinoma, breast	tissue
hsa-mir-155	carcinoma, endometrial	tissue
hsa-mir-155	carcinoma, hepatocellular	circulation
hsa-mir-155	carcinoma, hepatocellular	genetics
hsa-mir-155	carcinoma, hepatocellular	target
hsa-mir-155	carcinoma, hepatocellular	tissue
hsa-mir-155	carcinoma, nasopharyngeal	target
hsa-mir-155	carcinoma, renal cell	target
hsa-mir-155	carcinoma, renal cell	tissue
hsa-mir-155	cardiomyopathy	target
hsa-mir-155	cardiomyopathy, dilated	circulation
hsa-mir-155	cardiomyopathy, dilated	tissue
hsa-mir-155	cervical neoplasms	circulation
hsa-mir-155	chordoma	target
hsa-mir-155	choriocarcinoma	tissue
hsa-mir-155	colitis	target
hsa-mir-155	colitis, ulcerative	target
hsa-mir-155	colitis, ulcerative	tissue
hsa-mir-155	colon neoplasms	circulation
hsa-mir-155	colon neoplasms	target
hsa-mir-155	colon neoplasms	tissue
hsa-mir-155	colorectal carcinoma	circulation
hsa-mir-155	colorectal carcinoma	target
hsa-mir-155	colorectal carcinoma	tissue
hsa-mir-155	congenital heart diseases	tissue
hsa-mir-155	coronary artery disease	circulation
hsa-mir-155	crohn disease	tissue
hsa-mir-155	diabetes mellitus	circulation
hsa-mir-155	diabetes mellitus, type 1	circulation
hsa-mir-155	diabetes mellitus, type 2	circulation
hsa-mir-155	diabetes mellitus, type 2	genetics
hsa-mir-155	diabetes mellitus, type 2	target
hsa-mir-155	diabetic nephropathy	tissue
hsa-mir-155	down syndrome	target
hsa-mir-155	down syndrome	tissue
hsa-mir-155	encephalomyelitis	genetics
hsa-mir-155	endometrial neoplasms	tissue
hsa-mir-155	epilepsy	genetics
hsa-mir-155	esophageal neoplasms	circulation
hsa-mir-155	esophageal neoplasms	target
hsa-mir-155	gastrointestinal neoplasms	target
hsa-mir-155	glioblastoma	genetics
hsa-mir-155	glioblastoma	target
hsa-mir-155	glioblastoma	tissue
hsa-mir-155	glioma	epigenetics
hsa-mir-155	glioma	target
hsa-mir-155	glioma	tissue
hsa-mir-155	glomerulonephritis	circulation
hsa-mir-155	head and neck neoplasms	tissue
hsa-mir-155	heart failure	circulation
hsa-mir-155	heart failure	target
hsa-mir-155	hematologic neoplasms	circulation
hsa-mir-155	hematologic neoplasms	genetics
hsa-mir-155	hepatitis b virus infection	target
hsa-mir-155	hypertension	circulation
hsa-mir-155	hypertension	genetics
hsa-mir-155	hypertension	target
hsa-mir-155	hypertension	tissue
hsa-mir-155	hypertrophy	genetics
hsa-mir-155	idiopathic pulmonary fibrosis	circulation
hsa-mir-155	idiopathic pulmonary fibrosis	target
hsa-mir-155	inflammation	target
hsa-mir-155	inflammation	tissue
hsa-mir-155	inflammatory bowel diseases	circulation
hsa-mir-155	influenza	circulation
hsa-mir-155	intervertebral disc degeneration	target
hsa-mir-155	kawasaki syndrome	tissue
hsa-mir-155	kidney neoplasms	target
hsa-mir-155	laryngeal neoplasms	target
hsa-mir-155	laryngeal neoplasms	tissue
hsa-mir-155	leukemia	circulation
hsa-mir-155	leukemia	target
hsa-mir-155	leukemia	tissue
hsa-mir-155	leukemia, b-cell	circulation
hsa-mir-155	leukemia, b-cell	target
hsa-mir-155	leukemia, lymphoblastic, acute	circulation
hsa-mir-155	leukemia, lymphocytic, chronic, b-cell	circulation
hsa-mir-155	leukemia, lymphocytic, chronic, b-cell	target
hsa-mir-155	leukemia, lymphocytic, chronic, b-cell	tissue
hsa-mir-155	leukemia, myeloid, acute	circulation
hsa-mir-155	leukemia, myeloid, acute	genetics
hsa-mir-155	leukemia, myeloid, acute	target
hsa-mir-155	leukemia, myeloid, acute	tissue
hsa-mir-155	leukemia-lymphoma, adult t-cell	circulation
hsa-mir-155	lichen planus	target
hsa-mir-155	lichen planus	tissue
hsa-mir-155	liposarcoma	target
hsa-mir-155	liposarcoma	tissue
hsa-mir-155	liver cirrhosis	target
hsa-mir-155	liver neoplasms	target
hsa-mir-155	lung neoplasms	circulation
hsa-mir-155	lung neoplasms	target
hsa-mir-155	lung neoplasms	tissue
hsa-mir-155	lupus nephritis	tissue
hsa-mir-155	lymphoma	circulation
hsa-mir-155	lymphoma	epigenetics
hsa-mir-155	lymphoma	target
hsa-mir-155	lymphoma	tissue
hsa-mir-155	lymphoma, b-cell	circulation
hsa-mir-155	lymphoma, b-cell	genetics
hsa-mir-155	lymphoma, b-cell	target
hsa-mir-155	lymphoma, b-cell	tissue
hsa-mir-155	lymphoma, extranodal nk-t-cell	target
hsa-mir-155	lymphoma, large b-cell, diffuse	circulation
hsa-mir-155	lymphoma, large b-cell, diffuse	genetics
hsa-mir-155	lymphoma, large b-cell, diffuse	tissue
hsa-mir-155	lymphoma, large-cell, anaplastic	circulation
hsa-mir-155	lymphoma, non-hodgkin	epigenetics
hsa-mir-155	lymphoma, non-hodgkin	genetics
hsa-mir-155	lymphoma, t-cell	circulation
hsa-mir-155	lymphoma, t-cell	epigenetics
hsa-mir-155	macular degeneration	genetics
hsa-mir-155	marek disease	target
hsa-mir-155	melanoma	circulation
hsa-mir-155	melanoma	genetics
hsa-mir-155	melanoma	target
hsa-mir-155	melanoma	tissue
hsa-mir-155	metabolic syndrome	target
hsa-mir-155	migraine	circulation
hsa-mir-155	multiple myeloma	epigenetics
hsa-mir-155	multiple myeloma	target
hsa-mir-155	multiple sclerosis	circulation
hsa-mir-155	multiple sclerosis	target
hsa-mir-155	multiple sclerosis	tissue
hsa-mir-155	muscle atrophy	circulation
hsa-mir-155	mycobacterium tuberculosis infection	genetics
hsa-mir-155	mycosis fungoides	tissue
hsa-mir-155	myelodysplastic syndromes	tissue
hsa-mir-155	myocardial infarction	circulation
hsa-mir-155	myocardial infarction	target
hsa-mir-155	myocardial infarction	tissue
hsa-mir-155	obesity	tissue
hsa-mir-155	osteoarthritis	circulation
hsa-mir-155	osteoarthritis	tissue
hsa-mir-155	osteosarcoma	target
hsa-mir-155	osteosarcoma	tissue
hsa-mir-155	ovarian neoplasms	genetics
hsa-mir-155	ovarian neoplasms	target
hsa-mir-155	ovarian neoplasms	tissue
hsa-mir-155	pancreatic neoplasms	circulation
hsa-mir-155	pancreatic neoplasms	target
hsa-mir-155	pancreatic neoplasms	tissue
hsa-mir-155	pelvic inflammatory disease	circulation
hsa-mir-155	periodontal diseases	tissue
hsa-mir-155	periodontitis	circulation
hsa-mir-155	peripheral nervous system diseases	circulation
hsa-mir-155	pneumonia	target
hsa-mir-155	polycystic ovarian syndrome	target
hsa-mir-155	polycythemia vera	circulation
hsa-mir-155	preeclampsia	circulation
hsa-mir-155	preeclampsia	target
hsa-mir-155	prostate neoplasms	target
hsa-mir-155	prostate neoplasms	tissue
hsa-mir-155	psoriasis	circulation
hsa-mir-155	psoriasis	tissue
hsa-mir-155	rectal neoplasms	tissue
hsa-mir-155	scleroderma, systemic	tissue
hsa-mir-155	sepsis	circulation
hsa-mir-155	sepsis	target
hsa-mir-155	sjogren syndrome	circulation
hsa-mir-155	sjogren syndrome	tissue
hsa-mir-155	spinal cord injuries	genetics
hsa-mir-155	squamous cell carcinoma	tissue
hsa-mir-155	squamous cell carcinoma, head and neck	target
hsa-mir-155	squamous cell carcinoma, head and neck	tissue
hsa-mir-155	stroke	circulation
hsa-mir-155	stroke	genetics
hsa-mir-155	stroke	target
hsa-mir-155	stroke	tissue
hsa-mir-155	stroke, ischemic	genetics
hsa-mir-155	thyroid neoplasms	circulation
hsa-mir-155	thyroid neoplasms	tissue
hsa-mir-155	tuberculosis	target
hsa-mir-155	tuberculosis, pulmonary	circulation
hsa-mir-155	tuberculosis, pulmonary	tissue
hsa-mir-155	urinary bladder cancer	tissue
hsa-mir-155	waldenstrom macroglobulinemia	circulation
hsa-mir-155	waldenstrom macroglobulinemia	target
hsa-mir-155	waldenstrom macroglobulinemia	tissue
hsa-mir-15a	acute coronary syndrome	target
hsa-mir-15a	amyotrophic lateral sclerosis	tissue
hsa-mir-15a	aortic aneurysm, abdominal	target
hsa-mir-15a	arthritis	target
hsa-mir-15a	asthma	target
hsa-mir-15a	asthma	tissue
hsa-mir-15a	astrocytoma	tissue
hsa-mir-15a	breast neoplasms	circulation
hsa-mir-15a	breast neoplasms	genetics
hsa-mir-15a	breast neoplasms	target
hsa-mir-15a	breast neoplasms	tissue
hsa-mir-15a	carcinoma, breast	target
hsa-mir-15a	carcinoma, hepatocellular	genetics
hsa-mir-15a	carcinoma, hepatocellular	target
hsa-mir-15a	carcinoma, hepatocellular	tissue
hsa-mir-15a	carcinoma, nasopharyngeal	genetics
hsa-mir-15a	carcinoma, nasopharyngeal	target
hsa-mir-15a	carcinoma, renal cell	target
hsa-mir-15a	carcinoma, renal cell	tissue
hsa-mir-15a	colorectal carcinoma	target
hsa-mir-15a	diabetes mellitus	circulation
hsa-mir-15a	diabetes mellitus	genetics
hsa-mir-15a	diabetes mellitus	target
hsa-mir-15a	diabetes mellitus, type 2	circulation
hsa-mir-15a	diabetic retinopathy	genetics
hsa-mir-15a	endometriosis	target
hsa-mir-15a	ependymoma	tissue
hsa-mir-15a	epilepsy	circulation
hsa-mir-15a	esophageal neoplasms	tissue
hsa-mir-15a	glioblastoma	tissue
hsa-mir-15a	glioma	circulation
hsa-mir-15a	glioma	tissue
hsa-mir-15a	head and neck neoplasms	target
hsa-mir-15a	hematologic neoplasms	genetics
hsa-mir-15a	hepatitis b virus infection	target
hsa-mir-15a	hepatitis b virus infection	tissue
hsa-mir-15a	inflammation	target
hsa-mir-15a	intervertebral disc degeneration	target
hsa-mir-15a	ischemia	circulation
hsa-mir-15a	kidney neoplasms	circulation
hsa-mir-15a	leukemia	circulation
hsa-mir-15a	leukemia	genetics
hsa-mir-15a	leukemia	target
hsa-mir-15a	leukemia	tissue
hsa-mir-15a	leukemia, b-cell	genetics
hsa-mir-15a	leukemia, lymphoblastic, acute	circulation
hsa-mir-15a	leukemia, lymphocytic, chronic, b-cell	circulation
hsa-mir-15a	leukemia, lymphocytic, chronic, b-cell	epigenetics
hsa-mir-15a	leukemia, lymphocytic, chronic, b-cell	genetics
hsa-mir-15a	leukemia, lymphocytic, chronic, b-cell	target
hsa-mir-15a	leukemia, lymphocytic, chronic, b-cell	tissue
hsa-mir-15a	leukemia, myeloid, acute	epigenetics
hsa-mir-15a	leukemia, myeloid, acute	target
hsa-mir-15a	leukemia, promyelocytic, acute	circulation
hsa-mir-15a	lung neoplasms	target
hsa-mir-15a	lung neoplasms	tissue
hsa-mir-15a	lymphoma	genetics
hsa-mir-15a	lymphoma	target
hsa-mir-15a	lymphoma	tissue
hsa-mir-15a	lymphoma, b-cell	target
hsa-mir-15a	lymphoma, b-cell	tissue
hsa-mir-15a	lymphoma, extranodal nk-t-cell	target
hsa-mir-15a	lymphoma, mantle-cell	genetics
hsa-mir-15a	macular degeneration	tissue
hsa-mir-15a	melanoma	genetics
hsa-mir-15a	melanoma	target
hsa-mir-15a	melanoma	tissue
hsa-mir-15a	metabolic syndrome	circulation
hsa-mir-15a	multiple myeloma	circulation
hsa-mir-15a	multiple myeloma	genetics
hsa-mir-15a	multiple myeloma	target
hsa-mir-15a	multiple sclerosis	tissue
hsa-mir-15a	myasthenia gravis	target
hsa-mir-15a	nephrotic syndrome	tissue
hsa-mir-15a	neuroblastoma	target
hsa-mir-15a	odontogenic tumors	target
hsa-mir-15a	osteoarthritis	target
hsa-mir-15a	osteoarthritis	tissue
hsa-mir-15a	osteosarcoma	target
hsa-mir-15a	pancreatic neoplasms	tissue
hsa-mir-15a	patau syndrome	target
hsa-mir-15a	pituitary adenoma	tissue
hsa-mir-15a	pituitary neoplasms	circulation
hsa-mir-15a	pituitary neoplasms	genetics
hsa-mir-15a	pituitary neoplasms	target
hsa-mir-15a	polycystic kidney disease	target
hsa-mir-15a	prostate neoplasms	circulation
hsa-mir-15a	prostate neoplasms	genetics
hsa-mir-15a	prostate neoplasms	target
hsa-mir-15a	prostate neoplasms	tissue
hsa-mir-15a	retinoblastoma	target
hsa-mir-15a	salivary gland neoplasms	tissue
hsa-mir-15a	sepsis	circulation
hsa-mir-15a	squamous cell carcinoma, head and neck	tissue
hsa-mir-15a	urinary bladder cancer	tissue
hsa-mir-15b	adenocarcinoma, lung	target
hsa-mir-15b	amyotrophic lateral sclerosis	tissue
hsa-mir-15b	astrocytoma	tissue
hsa-mir-15b	atrial fibrillation	tissue
hsa-mir-15b	barrett esophagus	tissue
hsa-mir-15b	breast neoplasms	target
hsa-mir-15b	carcinoma, adrenocortical	tissue
hsa-mir-15b	carcinoma, hepatocellular	circulation
hsa-mir-15b	carcinoma, hepatocellular	genetics
hsa-mir-15b	carcinoma, hepatocellular	target
hsa-mir-15b	carcinoma, hepatocellular	tissue
hsa-mir-15b	cardiomyopathy, dilated	tissue
hsa-mir-15b	chronic kidney disease	circulation
hsa-mir-15b	colorectal carcinoma	circulation
hsa-mir-15b	colorectal carcinoma	genetics
hsa-mir-15b	coronary artery disease	target
hsa-mir-15b	diabetes mellitus, type 2	circulation
hsa-mir-15b	diabetic nephropathy	circulation
hsa-mir-15b	endometriosis	tissue
hsa-mir-15b	glioblastoma	target
hsa-mir-15b	glioma	circulation
hsa-mir-15b	glioma	genetics
hsa-mir-15b	glioma	target
hsa-mir-15b	glioma	tissue
hsa-mir-15b	inflammation	tissue
hsa-mir-15b	leukemia, lymphocytic, chronic, b-cell	genetics
hsa-mir-15b	leukemia, lymphocytic, chronic, b-cell	target
hsa-mir-15b	leukemia, promyelocytic, acute	circulation
hsa-mir-15b	leukemia, promyelocytic, acute	tissue
hsa-mir-15b	liver failure	target
hsa-mir-15b	liver neoplasms	genetics
hsa-mir-15b	lymphoma, mantle-cell	tissue
hsa-mir-15b	melanoma	circulation
hsa-mir-15b	melanoma	target
hsa-mir-15b	melanoma	tissue
hsa-mir-15b	multiple sclerosis	circulation
hsa-mir-15b	multiple sclerosis	target
hsa-mir-15b	myasthenia gravis	circulation
hsa-mir-15b	myasthenia gravis	target
hsa-mir-15b	ovarian disease	tissue
hsa-mir-15b	ovarian neoplasms	tissue
hsa-mir-15b	pancreatic neoplasms	tissue
hsa-mir-15b	peripheral vascular disease	circulation
hsa-mir-15b	pituitary neoplasms	circulation
hsa-mir-15b	prostate neoplasms	target
hsa-mir-15b	prostate neoplasms	tissue
hsa-mir-15b	retinoblastoma	target
hsa-mir-15b	spinal cord injuries	tissue
hsa-mir-15b	squamous cell carcinoma, head and neck	target
hsa-mir-15b	tongue neoplasms	target
hsa-mir-15b	urinary bladder cancer	tissue
hsa-mir-15b	visceral leishmaniasis	target
hsa-mir-16	acute lung injury	genetics
hsa-mir-16	adenocarcinoma, colon	tissue
hsa-mir-16	adenocarcinoma, lung	genetics
hsa-mir-16	adenocarcinoma, lung	target
hsa-mir-16	amyotrophic lateral sclerosis	tissue
hsa-mir-16	asthma	tissue
hsa-mir-16	atherosclerosis	target
hsa-mir-16	breast neoplasms	circulation
hsa-mir-16	breast neoplasms	genetics
hsa-mir-16	breast neoplasms	target
hsa-mir-16	breast neoplasms	tissue
hsa-mir-16	carcinoma, breast	circulation
hsa-mir-16	carcinoma, breast	target
hsa-mir-16	carcinoma, hepatocellular	circulation
hsa-mir-16	carcinoma, hepatocellular	genetics
hsa-mir-16	carcinoma, hepatocellular	target
hsa-mir-16	carcinoma, nasopharyngeal	circulation
hsa-mir-16	carcinoma, nasopharyngeal	genetics
hsa-mir-16	carcinoma, nasopharyngeal	target
hsa-mir-16	cervical neoplasms	target
hsa-mir-16	cholangiocarcinoma	target
hsa-mir-16	colorectal carcinoma	circulation
hsa-mir-16	colorectal carcinoma	target
hsa-mir-16	colorectal carcinoma	tissue
hsa-mir-16	cystic fibrosis	target
hsa-mir-16	diabetic nephropathy	circulation
hsa-mir-16	endometrial neoplasms	tissue
hsa-mir-16	endometriosis	tissue
hsa-mir-16	ewing sarcoma	target
hsa-mir-16	gastrointestinal neoplasms	circulation
hsa-mir-16	glaucoma	circulation
hsa-mir-16	glioblastoma	genetics
hsa-mir-16	glioblastoma	target
hsa-mir-16	glioblastoma	tissue
hsa-mir-16	glioma	circulation
hsa-mir-16	glioma	genetics
hsa-mir-16	glioma	target
hsa-mir-16	glioma	tissue
hsa-mir-16	hearing loss	circulation
hsa-mir-16	heart failure	circulation
hsa-mir-16	hemophagocytic lymphohistiocytosis	target
hsa-mir-16	hepatitis b virus infection	target
hsa-mir-16	hypertension	target
hsa-mir-16	inflammatory bowel diseases	circulation
hsa-mir-16	inflammatory bowel diseases	target
hsa-mir-16	leukemia	circulation
hsa-mir-16	leukemia	target
hsa-mir-16	leukemia, lymphocytic, chronic, b-cell	circulation
hsa-mir-16	leukemia, lymphocytic, chronic, b-cell	target
hsa-mir-16	leukemia, lymphocytic, chronic, b-cell	tissue
hsa-mir-16	leukemia, myeloid, acute	target
hsa-mir-16	leukemia, promyelocytic, acute	tissue
hsa-mir-16	liver neoplasms	circulation
hsa-mir-16	lung neoplasms	target
hsa-mir-16	lung neoplasms	tissue
hsa-mir-16	lymphoma	circulation
hsa-mir-16	lymphoma, non-hodgkin	genetics
hsa-mir-16	lymphoma, t-cell	circulation
hsa-mir-16	melanoma	circulation
hsa-mir-16	melanoma	target
hsa-mir-16	multiple myeloma	circulation
hsa-mir-16	multiple myeloma	target
hsa-mir-16	multiple myeloma	tissue
hsa-mir-16	myocardial infarction	target
hsa-mir-16	nephrotic syndrome	tissue
hsa-mir-16	osteoarthritis	target
hsa-mir-16	osteoarthritis	tissue
hsa-mir-16	ovarian neoplasms	target
hsa-mir-16	ovarian neoplasms	tissue
hsa-mir-16	parkinson disease	tissue
hsa-mir-16	peripheral vascular disease	circulation
hsa-mir-16	pituitary neoplasms	target
hsa-mir-16	polycystic ovarian syndrome	target
hsa-mir-16	preeclampsia	target
